transaction_id,customer_id,card_id,transaction_type,transaction_date_time,transaction_amount,currency,mcc,description,account_type,account_balance,card_type,card_number_masked,card_expiration_date,card_issuer,cardholder_name,merchant_id,merchant_name,merchant_location,merchant_terminal_id,payment_method,payment_channel,geolocation,authorization_code,authentication_method,3d_secure_status,fraud_risk_score,transaction_status,failure_reason,exchange_rate,rewards_earned,ip_address,device_id,user_agent,session_id,referral_source,kyc_full_name,kyc_date_of_birth,kyc_nationality,kyc_id_type,kyc_id_number,kyc_id_issuing_country,kyc_id_expiration_date,kyc_address,kyc_phone_number,kyc_email,kyc_occupation,kyc_employer_name,kyc_source_of_funds,kyc_annual_income_range,kyc_pep_status,kyc_aml_risk_score,kyc_closed_false_positive_alerts,kyc_frequent_connection_country,kyc_customer_since,companies_directed,sender_name,sender_account_number,sender_bank,sender_location,source
dffa6202-ebba-4132-9e3e-95d344b2a113,1f2f7559-a1e8-4a8a-928d-b39cd6571baa,1922baee-dff2-4f90-9a58-160fa3736122,online,2024-11-03 11:33:51,3.05,GBP,5921,Electronics,saving,5397.53,Visa,**** **** **** 9636,01/30,Wells Fargo,Michael Pena,e57bacf1-1420-43da-abe6-d298169b3d98,Johnson-Campbell,"{'city': 'Lake Elizabethborough', 'state': 'IA', 'country': 'UK'}",T3186,CNP,online,"{'latitude': Decimal('-58.1084495'), 'longitude': Decimal('-32.693049')}",700762,biometric,Failed,90,failed,,,4,2.66.205.205,8b038d9c-5f6d-4212-aabc-f623ad44273c,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.01; Trident/5.1),ba7e4f20-4a85-40a7-93da-64e22722dd5b,email,Michael Pena,1949-06-12,Haiti,Passport,6e7c4535,Algeria,2031-05-23,"PSC 8629, Box 4705
APO AP 82357",+1-630-863-5840,diane11@example.org,Patent examiner,Johnson Ltd,inheritance,50k-100k,True,10.0,0,,1980-11-24,,,,,,
98e8a5b4-fb4e-4136-bfcf-9a895914b626,99a9fe62-7643-4bd6-9ce9-e7eb05d10e2e,166684e1-df00-4425-a423-8c9d7a84bb82,online,2024-10-23 00:17:18,45.92,GBP,5735,Grocery,debit,1298.07,Visa,**** **** **** 9613,11/34,Chase,Danielle Graham,e557c98b-5386-4d5e-a04d-c99bedd03f85,Arnold PLC,"{'city': 'Laurastad', 'state': 'MP', 'country': 'UK'}",T9676,CNP,online,"{'latitude': Decimal('81.9011545'), 'longitude': Decimal('-104.750081')}",380998,password,Passed,92,approved,fraud detected,,10,92.224.18.222,970f3bf1-eb1e-4cfd-8469-5ee68a88fced,Mozilla/5.0 (Windows CE; ca-FR; rv:1.9.0.20) Gecko/3171-03-06 20:22:31 Firefox/3.8,4f01a18f-fd86-4d73-ad00-9fab66a4cac6,direct,Danielle Graham,1957-08-30,Svalbard & Jan Mayen Islands,Driver's License,81c05c33,Reunion,2029-06-20,"590 George Tunnel Suite 313
East Samantha, DC 26287",320-701-1732,clogan@example.com,"Designer, multimedia","Flynn, Edwards and Reed",investment,>250k,True,6.0,0,,2001-11-19,,,,,,
aa1e76c2-b287-4dda-82f3-e4d09b0e279a,99a9fe62-7643-4bd6-9ce9-e7eb05d10e2e,166684e1-df00-4425-a423-8c9d7a84bb82,online,2024-10-28 04:29:02,111.24,GBP,5921,Restaurant,credit,4716.34,MasterCard,**** **** **** 9538,07/32,Chase,Danielle Graham,088be352-6bcf-4832-8278-c6f12b59f692,Arroyo Inc,"{'city': 'West Pamelamouth', 'state': 'NJ', 'country': 'UK'}",T6252,CNP,online,"{'latitude': Decimal('75.5619235'), 'longitude': Decimal('-132.178562')}",738212,PIN,Passed,28,pending,insufficient funds,,6,112.133.16.16,d0361f6a-edbf-4f88-ad55-1cec1679f651,Opera/9.36.(X11; Linux i686; nds-DE) Presto/2.9.187 Version/11.00,6a3b424c-11af-43c1-8f21-171160649a20,social media,Danielle Graham,1957-08-30,Svalbard & Jan Mayen Islands,Driver's License,81c05c33,Reunion,2029-06-20,"590 George Tunnel Suite 313
East Samantha, DC 26287",320-701-1732,clogan@example.com,"Designer, multimedia","Flynn, Edwards and Reed",investment,>250k,True,6.0,0,,2001-11-19,,,,,,
2a9e7f25-2fcc-4166-bd16-87667480a6c4,99a9fe62-7643-4bd6-9ce9-e7eb05d10e2e,6110685b-1579-42bd-96b8-564fde51bb41,mobile_app,2024-11-01 20:50:28,367.26,GBP,5921,Gas,debit,1770.21,Visa,**** **** **** 4121,01/30,Bank of America,Danielle Graham,088be352-6bcf-4832-8278-c6f12b59f692,Arroyo Inc,"{'city': 'West Pamelamouth', 'state': 'NJ', 'country': 'UK'}",T6252,CNP,mobile_app,"{'latitude': Decimal('-18.331166'), 'longitude': Decimal('126.078726')}",127444,password,,36,failed,fraud detected,,9,68.56.113.174,4524ceb5-ba1c-4e11-8bc9-3aecafa3cb78,,34af71ae-18fa-4c45-8805-797437ff2816,email,Danielle Graham,1957-08-30,Svalbard & Jan Mayen Islands,Driver's License,81c05c33,Reunion,2029-06-20,"590 George Tunnel Suite 313
East Samantha, DC 26287",320-701-1732,clogan@example.com,"Designer, multimedia","Flynn, Edwards and Reed",investment,>250k,True,6.0,0,,2001-11-19,,,,,,
47470f60-3782-4de6-ac83-c8298a8a1b5d,99a9fe62-7643-4bd6-9ce9-e7eb05d10e2e,166684e1-df00-4425-a423-8c9d7a84bb82,mobile_app,2024-10-20 16:38:32,320.36,GBP,5812,Restaurant,credit,8901.45,Visa,**** **** **** 1254,07/29,Chase,Danielle Graham,b8af1cc4-5e3e-4047-89ca-762ac3d6bbe6,"Barnes, Mayer and Scott","{'city': 'South Hollymouth', 'state': 'NJ', 'country': 'UK'}",T9063,CNP,mobile_app,"{'latitude': Decimal('-72.2808175'), 'longitude': Decimal('-3.099714')}",223277,biometric,,99,approved,technical error,,3,204.55.119.48,fdb8b9fa-fd9b-4f48-9fb5-1aed8cd3e1b8,,f9577d39-7067-4a07-a5c0-c3914f84a1b7,referral,Danielle Graham,1957-08-30,Svalbard & Jan Mayen Islands,Driver's License,81c05c33,Reunion,2029-06-20,"590 George Tunnel Suite 313
East Samantha, DC 26287",320-701-1732,clogan@example.com,"Designer, multimedia","Flynn, Edwards and Reed",investment,>250k,True,6.0,0,,2001-11-19,,,,,,
6a882f88-8d16-418a-ba4f-0a9062fc83f9,99a9fe62-7643-4bd6-9ce9-e7eb05d10e2e,166684e1-df00-4425-a423-8c9d7a84bb82,mobile_app,2024-11-10 20:17:14,452.61,GBP,5735,Electronics,saving,3096.71,Visa,**** **** **** 7864,02/28,Chase,Danielle Graham,e557c98b-5386-4d5e-a04d-c99bedd03f85,Arnold PLC,"{'city': 'Laurastad', 'state': 'MP', 'country': 'UK'}",T9676,CNP,mobile_app,"{'latitude': Decimal('-39.166368'), 'longitude': Decimal('-101.571505')}",882555,biometric,,68,failed,fraud detected,,8,57.219.240.77,3dca683f-2863-4985-9a73-b031536613ae,,8af83d96-ffb3-4f01-9e9c-1da52808e47c,referral,Danielle Graham,1957-08-30,Svalbard & Jan Mayen Islands,Driver's License,81c05c33,Reunion,2029-06-20,"590 George Tunnel Suite 313
East Samantha, DC 26287",320-701-1732,clogan@example.com,"Designer, multimedia","Flynn, Edwards and Reed",investment,>250k,True,6.0,0,,2001-11-19,,,,,,
02fcf790-b863-49ea-90e9-f93db85972c6,1f2f7559-a1e8-4a8a-928d-b39cd6571baa,1922baee-dff2-4f90-9a58-160fa3736122,mobile_app,2024-11-07 19:52:23,206.74,GBP,5812,Electronics,saving,1968.72,Visa,**** **** **** 8453,04/27,Wells Fargo,Michael Pena,3fb55043-7798-454b-91bb-cd90657e4149,Nelson and Sons,"{'city': 'East Lawrence', 'state': 'TX', 'country': 'UK'}",T8524,CNP,mobile_app,"{'latitude': Decimal('-63.553972'), 'longitude': Decimal('-167.464168')}",524654,password,,9,pending,insufficient funds,,10,6.2.223.33,c7d3347d-d152-46dc-9ab6-65fd0fdf6c46,,ea6701e4-57c6-4122-b7f1-5558c4702adb,email,Michael Pena,1949-06-12,Haiti,Passport,6e7c4535,Algeria,2031-05-23,"PSC 8629, Box 4705
APO AP 82357",+1-630-863-5840,diane11@example.org,Patent examiner,Johnson Ltd,inheritance,50k-100k,True,10.0,0,,1980-11-24,,,,,,
4fe56d11-77af-4ea0-be1a-1c2a2edbf807,99a9fe62-7643-4bd6-9ce9-e7eb05d10e2e,166684e1-df00-4425-a423-8c9d7a84bb82,POS,2024-10-24 03:07:59,391.34,GBP,5735,Gas,saving,422.41,Visa,**** **** **** 1313,05/27,Chase,Danielle Graham,4f505bab-8672-4256-ba4a-0dcce2744ea3,"Roberts, Howard and Turner","{'city': 'West Rhondafurt', 'state': 'ME', 'country': 'UK'}",T9014,chip,POS,"{'latitude': Decimal('31.157355'), 'longitude': Decimal('67.460396')}",914013,password,,4,approved,fraud detected,,1,,,,c6d7ff31-ccd1-450b-b689-cb4ba7fe95be,direct,Danielle Graham,1957-08-30,Svalbard & Jan Mayen Islands,Driver's License,81c05c33,Reunion,2029-06-20,"590 George Tunnel Suite 313
East Samantha, DC 26287",320-701-1732,clogan@example.com,"Designer, multimedia","Flynn, Edwards and Reed",investment,>250k,True,6.0,0,,2001-11-19,,,,,,
0bbc691d-38ef-4b03-931f-aad6d6d8de6f,1f2f7559-a1e8-4a8a-928d-b39cd6571baa,1922baee-dff2-4f90-9a58-160fa3736122,POS,2024-10-27 16:38:35,464.37,GBP,5921,Gas,debit,1040.4,Visa,**** **** **** 5841,12/24,Wells Fargo,Michael Pena,b8af1cc4-5e3e-4047-89ca-762ac3d6bbe6,"Barnes, Mayer and Scott","{'city': 'South Hollymouth', 'state': 'NJ', 'country': 'UK'}",T9063,chip,POS,"{'latitude': Decimal('66.1606915'), 'longitude': Decimal('78.900047')}",644933,PIN,,51,approved,technical error,,6,,,,5caa2451-4c5e-43c8-8957-2ddf71e9bbd0,email,Michael Pena,1949-06-12,Haiti,Passport,6e7c4535,Algeria,2031-05-23,"PSC 8629, Box 4705
APO AP 82357",+1-630-863-5840,diane11@example.org,Patent examiner,Johnson Ltd,inheritance,50k-100k,True,10.0,0,,1980-11-24,,,,,,
52fb087e-32e1-4635-acbb-ef226ddc759c,99a9fe62-7643-4bd6-9ce9-e7eb05d10e2e,166684e1-df00-4425-a423-8c9d7a84bb82,online,2024-11-09 04:34:30,85.94,GBP,5921,Gas,debit,872.53,Visa,**** **** **** 1073,11/29,Chase,Danielle Graham,86d90c8a-04f2-41a9-ba4b-eef5863aca83,Davis-Stone,"{'city': 'Lake Tamara', 'state': 'WY', 'country': 'UK'}",T8097,CNP,online,"{'latitude': Decimal('-49.857282'), 'longitude': Decimal('-161.520844')}",865694,biometric,Failed,96,pending,technical error,,9,75.51.45.207,3a9186d9-9d8c-42b4-8cc7-972718e580a8,"Mozilla/5.0 (Windows NT 10.0) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/42.0.803.0 Safari/535.1",ba49cc3d-8316-4ba3-a492-ac185f2aead2,direct,Danielle Graham,1957-08-30,Svalbard & Jan Mayen Islands,Driver's License,81c05c33,Reunion,2029-06-20,"590 George Tunnel Suite 313
East Samantha, DC 26287",320-701-1732,clogan@example.com,"Designer, multimedia","Flynn, Edwards and Reed",investment,>250k,True,6.0,0,,2001-11-19,,,,,,
ed75bb15-4b53-4374-97cf-c2e41ecc80d7,99a9fe62-7643-4bd6-9ce9-e7eb05d10e2e,166684e1-df00-4425-a423-8c9d7a84bb82,mobile_app,2024-10-18 23:08:21,213.17,GBP,5999,Clothing,credit,3132.66,Visa,**** **** **** 5401,10/26,Chase,Danielle Graham,bcac81b5-b042-4623-8e89-7d61986928b3,"Park, Delgado and Miller","{'city': 'Larsonberg', 'state': 'MA', 'country': 'UK'}",T3950,CNP,mobile_app,"{'latitude': Decimal('-6.628028'), 'longitude': Decimal('-168.251315')}",763766,biometric,,34,failed,fraud detected,,10,74.56.63.5,0a215f8f-4d5b-4973-a644-8757cc29d701,,358704cf-897d-4ba1-9166-d13a1ba679ad,email,Danielle Graham,1957-08-30,Svalbard & Jan Mayen Islands,Driver's License,81c05c33,Reunion,2029-06-20,"590 George Tunnel Suite 313
East Samantha, DC 26287",320-701-1732,clogan@example.com,"Designer, multimedia","Flynn, Edwards and Reed",investment,>250k,True,6.0,0,,2001-11-19,,,,,,
5d83cb1f-7f45-4260-80fb-1ad98fb744a9,99a9fe62-7643-4bd6-9ce9-e7eb05d10e2e,166684e1-df00-4425-a423-8c9d7a84bb82,mobile_app,2024-11-10 05:57:00,104.05,GBP,5999,Gas,debit,9191.51,Visa,**** **** **** 3202,11/29,Chase,Danielle Graham,86d90c8a-04f2-41a9-ba4b-eef5863aca83,Davis-Stone,"{'city': 'Lake Tamara', 'state': 'WY', 'country': 'UK'}",T8097,CNP,mobile_app,"{'latitude': Decimal('56.462046'), 'longitude': Decimal('-94.138774')}",704691,password,,83,approved,,,3,141.24.17.163,05477907-2934-43b8-b23b-04abdc26d10f,,24048b82-9213-4691-862d-4c9e2c7fcdd1,referral,Danielle Graham,1957-08-30,Svalbard & Jan Mayen Islands,Driver's License,81c05c33,Reunion,2029-06-20,"590 George Tunnel Suite 313
East Samantha, DC 26287",320-701-1732,clogan@example.com,"Designer, multimedia","Flynn, Edwards and Reed",investment,>250k,True,6.0,0,,2001-11-19,,,,,,
6a74e687-cf4f-44dd-af11-d6b1c09a9cd4,99a9fe62-7643-4bd6-9ce9-e7eb05d10e2e,166684e1-df00-4425-a423-8c9d7a84bb82,POS,2024-10-28 09:09:07,87.18,GBP,5921,Grocery,debit,5578.64,Visa,**** **** **** 2458,09/27,Chase,Danielle Graham,b94bcd88-84d2-46c9-941a-8f6e3528cb50,Gates-Smith,"{'city': 'Lake Sergiofort', 'state': 'MH', 'country': 'UK'}",T5149,chip,POS,"{'latitude': Decimal('78.5858825'), 'longitude': Decimal('174.570647')}",413968,password,,15,approved,technical error,,9,,,,0feacbd1-289c-4b02-bbf0-8f1f8ada61a3,email,Danielle Graham,1957-08-30,Svalbard & Jan Mayen Islands,Driver's License,81c05c33,Reunion,2029-06-20,"590 George Tunnel Suite 313
East Samantha, DC 26287",320-701-1732,clogan@example.com,"Designer, multimedia","Flynn, Edwards and Reed",investment,>250k,True,6.0,0,,2001-11-19,,,,,,
f0c83c69-d258-41c3-91b4-28aac4d73ac2,99a9fe62-7643-4bd6-9ce9-e7eb05d10e2e,5727ac99-50a8-4d5d-970a-e021ea06eb70,mobile_app,2024-11-12 16:15:16,45.71,GBP,5921,Clothing,debit,5593.03,Visa,**** **** **** 7399,06/31,Chase,Danielle Graham,3fb55043-7798-454b-91bb-cd90657e4149,Nelson and Sons,"{'city': 'East Lawrence', 'state': 'TX', 'country': 'UK'}",T8524,CNP,mobile_app,"{'latitude': Decimal('-13.068783'), 'longitude': Decimal('-28.561900')}",392595,password,,61,failed,,,4,221.34.40.251,fa2bcf65-d6a3-4513-a6e0-4d86957b3c8d,,b38050ac-2bd0-4046-8ca5-a62d667efbe6,direct,Danielle Graham,1957-08-30,Svalbard & Jan Mayen Islands,Driver's License,81c05c33,Reunion,2029-06-20,"590 George Tunnel Suite 313
East Samantha, DC 26287",320-701-1732,clogan@example.com,"Designer, multimedia","Flynn, Edwards and Reed",investment,>250k,True,6.0,0,,2001-11-19,,,,,,
fafe03c1-99e3-41b4-a2ac-79d7bef44b2c,99a9fe62-7643-4bd6-9ce9-e7eb05d10e2e,5727ac99-50a8-4d5d-970a-e021ea06eb70,POS,2024-10-18 11:01:09,112.92,GBP,5812,Electronics,debit,8029.2,Visa,**** **** **** 7416,12/30,Chase,Danielle Graham,b94bcd88-84d2-46c9-941a-8f6e3528cb50,Gates-Smith,"{'city': 'Lake Sergiofort', 'state': 'MH', 'country': 'UK'}",T5149,NFC,POS,"{'latitude': Decimal('-82.755506'), 'longitude': Decimal('-134.639741')}",126487,biometric,,31,failed,insufficient funds,,4,,,,d95dfc74-2fad-4508-a682-385f02769886,direct,Danielle Graham,1957-08-30,Svalbard & Jan Mayen Islands,Driver's License,81c05c33,Reunion,2029-06-20,"590 George Tunnel Suite 313
East Samantha, DC 26287",320-701-1732,clogan@example.com,"Designer, multimedia","Flynn, Edwards and Reed",investment,>250k,True,6.0,0,,2001-11-19,,,,,,
