transaction_id,customer_id,card_id,transaction_type,transaction_date_time,transaction_amount,currency,mcc,description,account_type,account_balance,card_type,card_number_masked,card_expiration_date,card_issuer,cardholder_name,merchant_id,merchant_name,merchant_location,merchant_terminal_id,payment_method,payment_channel,geolocation,authorization_code,authentication_method,3d_secure_status,fraud_risk_score,transaction_status,failure_reason,exchange_rate,rewards_earned,ip_address,device_id,user_agent,session_id,referral_source,kyc_full_name,kyc_date_of_birth,kyc_nationality,kyc_id_type,kyc_id_number,kyc_id_issuing_country,kyc_id_expiration_date,kyc_address,kyc_phone_number,kyc_email,kyc_occupation,kyc_employer_name,kyc_source_of_funds,kyc_annual_income_range,kyc_pep_status,kyc_aml_risk_score,kyc_closed_false_positive_alerts,kyc_customer_since,kyc_frequent_connection_country,companies_directed,sender_name,sender_account_number,sender_bank,sender_location,source
8a05d9b8-c9e8-4253-903e-5d18d56479b2,e68a6a78-121d-4017-a7c3-83a0cfc9d0c5,ca8541e3-c8a4-4bda-b5f0-3c519f145e13,POS,2024-11-10 16:36:18,932.04,GBP,5735,Restaurant,debit,2735.99,Visa,**** **** **** 9723,08/30,Wells Fargo,David Hill,f8ea3d84-ab7c-4042-9011-629e91f61cc3,"Austin, Newman and Richard","{'city': 'East Jessica', 'state': 'NM', 'country': 'UK'}",T1524,NFC,POS,"{'latitude': Decimal('43.4027755'), 'longitude': Decimal('-7.332335')}",448490,PIN,,19,approved,,,10.0,,,,2047354e-3c47-45b8-957a-175aba575c4d,email,David Hill,1999-03-08,UK,Passport,bb62ddfa,UK,2033-10-06,"380 Marissa Cliff Suite 970
Lake Kevinhaven, GU 87401",(343)847-0016x3137,williskayla@example.org,Student,,Gift,<20k,True,85.0,1.0,2019-11-15,China,,,,,,
f953269d-04c6-4b83-9530-e557710698a3,e68a6a78-121d-4017-a7c3-83a0cfc9d0c5,ca8541e3-c8a4-4bda-b5f0-3c519f145e13,POS,2024-10-23 23:00:39,409.46,GBP,5999,Gas,debit,4062.53,Visa,**** **** **** 6948,03/28,Wells Fargo,David Hill,b2fc8ed2-bc23-4852-b848-088a38ac3345,Esparza PLC,"{'city': 'Turnerside', 'state': 'WY', 'country': 'UK'}",T4033,swipe,POS,"{'latitude': Decimal('-66.6304365'), 'longitude': Decimal('-12.215221')}",336594,PIN,,15,approved,,,6.0,,,,0e56adb8-27c3-441c-8b19-e5f7f2061082,referral,David Hill,1999-03-08,UK,Passport,bb62ddfa,UK,2033-10-06,"380 Marissa Cliff Suite 970
Lake Kevinhaven, GU 87401",(343)847-0016x3137,williskayla@example.org,Student,,Gift,<20k,True,85.0,2.0,2023-11-14,China,,,,,,
456f2b2e-5c39-4a6d-b0fc-88c849108d37,e68a6a78-121d-4017-a7c3-83a0cfc9d0c5,284a2b1d-bfbc-4873-bf2f-ed662847f6fd,POS,2024-10-27 08:56:10,403.55,GBP,5999,Grocery,debit,1166.96,Visa,**** **** **** 4913,06/32,Wells Fargo,David Hill,7717ab1f-f9ac-4ebf-bbcd-1a86a148429a,Myers Group,"{'city': 'West Williammouth', 'state': 'NY', 'country': 'UK'}",T6752,swipe,POS,"{'latitude': Decimal('76.742746'), 'longitude': Decimal('133.770992')}",305540,PIN,,14,approved,,,8.0,,,,d263a9f3-c8e5-4e99-8084-c93dbb147828,direct,David Hill,1999-03-08,UK,Passport,bb62ddfa,UK,2033-10-06,"380 Marissa Cliff Suite 970
Lake Kevinhaven, GU 87401",(343)847-0016x3137,williskayla@example.org,Student,,Gift,<20k,True,85.0,1.0,2020-11-14,China,,,,,,
e5fce176-3a73-4fae-a277-bb24d8442174,e68a6a78-121d-4017-a7c3-83a0cfc9d0c5,ca8541e3-c8a4-4bda-b5f0-3c519f145e13,POS,2024-10-15 17:37:52,269.09,GBP,5999,Restaurant,debit,3780.89,Visa,**** **** **** 5752,05/34,Wells Fargo,David Hill,9e2c750c-fa53-411e-8e46-2c279fcd4e7b,"Blevins, Stewart and Alvarado","{'city': 'West Elizabethmouth', 'state': 'OH', 'country': 'UK'}",T8708,swipe,POS,"{'latitude': Decimal('68.1454685'), 'longitude': Decimal('93.906216')}",371263,PIN,,16,approved,,,1.0,,,,b264259a-69f0-4646-a44f-b18106e88c26,direct,David Hill,1999-03-08,UK,Passport,bb62ddfa,UK,2033-10-06,"380 Marissa Cliff Suite 970
Lake Kevinhaven, GU 87401",(343)847-0016x3137,williskayla@example.org,Student,,Gift,<20k,True,85.0,2.0,2022-11-14,China,,,,,,
4fc52697-2ece-473a-b353-1702a081c2a1,e68a6a78-121d-4017-a7c3-83a0cfc9d0c5,284a2b1d-bfbc-4873-bf2f-ed662847f6fd,POS,2024-11-09 06:25:18,834.49,GBP,5411,Grocery,debit,3030.92,Visa,**** **** **** 6192,09/33,Wells Fargo,David Hill,0788d441-ea80-4454-b793-099adc577d25,Dickerson LLC,"{'city': 'Ruiztown', 'state': 'NC', 'country': 'UK'}",T2467,NFC,POS,"{'latitude': Decimal('-89.9817335'), 'longitude': Decimal('-33.987010')}",133224,PIN,,13,approved,,,10.0,,,,0a3f704c-618a-44e8-859f-0c67f735eb0a,email,David Hill,1999-03-08,UK,Passport,bb62ddfa,UK,2033-10-06,"380 Marissa Cliff Suite 970
Lake Kevinhaven, GU 87401",(343)847-0016x3137,williskayla@example.org,Student,,Gift,<20k,True,85.0,0.0,2019-11-15,China,,,,,,
7ad3a2fc-3bea-42a0-b777-276ed0ae356c,e68a6a78-121d-4017-a7c3-83a0cfc9d0c5,284a2b1d-bfbc-4873-bf2f-ed662847f6fd,POS,2024-10-23 00:12:11,627.49,GBP,5999,Gas,debit,2577.88,Visa,**** **** **** 6821,12/30,Wells Fargo,David Hill,02880786-9143-41c4-a4bf-b91992306401,Tucker-Smith,"{'city': 'North Janeshire', 'state': 'MI', 'country': 'UK'}",T7686,chip,POS,"{'latitude': Decimal('-65.574558'), 'longitude': Decimal('-138.690558')}",373213,PIN,,13,approved,,,5.0,,,,50388906-b407-4f85-a6d7-3b770f045f7c,referral,David Hill,1999-03-08,UK,Passport,bb62ddfa,UK,2033-10-06,"380 Marissa Cliff Suite 970
Lake Kevinhaven, GU 87401",(343)847-0016x3137,williskayla@example.org,Student,,Gift,<20k,True,85.0,0.0,2021-11-14,China,,,,,,
119665bb-0c4f-4fd4-bab3-8c1e28811e70,e68a6a78-121d-4017-a7c3-83a0cfc9d0c5,284a2b1d-bfbc-4873-bf2f-ed662847f6fd,POS,2024-11-09 13:24:06,492.38,GBP,5735,Restaurant,debit,2994.44,Visa,**** **** **** 2714,02/25,Wells Fargo,David Hill,5d5c1dab-9708-4473-8075-6d241b769f77,"Owen, Brown and Martin","{'city': 'Katherinefurt', 'state': 'GU', 'country': 'UK'}",T2971,swipe,POS,"{'latitude': Decimal('20.6615095'), 'longitude': Decimal('126.730418')}",294265,PIN,,20,approved,,,3.0,,,,54da4f36-28dc-4f1d-a393-637d5cb2f8d4,social media,David Hill,1999-03-08,UK,Passport,bb62ddfa,UK,2033-10-06,"380 Marissa Cliff Suite 970
Lake Kevinhaven, GU 87401",(343)847-0016x3137,williskayla@example.org,Student,,Gift,<20k,True,85.0,2.0,2020-11-14,China,,,,,,
bfe84b1e-3b86-4837-8118-0368f7ede62c,e68a6a78-121d-4017-a7c3-83a0cfc9d0c5,284a2b1d-bfbc-4873-bf2f-ed662847f6fd,POS,2024-10-14 23:16:32,196.49,GBP,5735,Clothing,debit,1827.45,Visa,**** **** **** 5544,11/33,Wells Fargo,David Hill,758c3d4e-2a74-4249-9895-a71210725fce,Carlson-Sanders,"{'city': 'East Amyview', 'state': 'FM', 'country': 'UK'}",T6252,swipe,POS,"{'latitude': Decimal('-36.4678325'), 'longitude': Decimal('19.063301')}",858508,PIN,,13,approved,,,8.0,,,,9b361523-db5a-4c07-bd39-1506aac83043,social media,David Hill,1999-03-08,UK,Passport,bb62ddfa,UK,2033-10-06,"380 Marissa Cliff Suite 970
Lake Kevinhaven, GU 87401",(343)847-0016x3137,williskayla@example.org,Student,,Gift,<20k,True,85.0,0.0,2022-11-14,China,,,,,,
868ef066-93db-4469-8558-a3d9bcde211d,e68a6a78-121d-4017-a7c3-83a0cfc9d0c5,284a2b1d-bfbc-4873-bf2f-ed662847f6fd,POS,2024-11-01 14:54:06,965.5,GBP,5921,Grocery,debit,2486.34,Visa,**** **** **** 9017,01/31,Wells Fargo,David Hill,f87a66d9-6578-4883-9945-cfd501044f87,Finley-York,"{'city': 'Lopezville', 'state': 'NJ', 'country': 'UK'}",T5578,chip,POS,"{'latitude': Decimal('38.9718865'), 'longitude': Decimal('35.754388')}",882107,PIN,,6,approved,,,6.0,,,,960a9005-db28-4b4f-aa6b-90df418c76fd,direct,David Hill,1999-03-08,UK,Passport,bb62ddfa,UK,2033-10-06,"380 Marissa Cliff Suite 970
Lake Kevinhaven, GU 87401",(343)847-0016x3137,williskayla@example.org,Student,,Gift,<20k,True,85.0,0.0,2019-11-15,China,,,,,,
26cec194-29ed-4282-b5e0-ce5932860e2a,e68a6a78-121d-4017-a7c3-83a0cfc9d0c5,ca8541e3-c8a4-4bda-b5f0-3c519f145e13,POS,2024-11-10 05:45:41,118.64,GBP,5999,Restaurant,debit,3429.77,Visa,**** **** **** 9097,05/26,Wells Fargo,David Hill,8623057d-af70-4b7e-b28c-c93707f3d988,Allen Group,"{'city': 'North Jacqueline', 'state': 'TX', 'country': 'UK'}",T7726,swipe,POS,"{'latitude': Decimal('-31.583127'), 'longitude': Decimal('-127.405668')}",787426,PIN,,2,approved,,,8.0,,,,5a7d3c48-5343-44f8-8b17-6998d729e565,direct,David Hill,1999-03-08,UK,Passport,bb62ddfa,UK,2033-10-06,"380 Marissa Cliff Suite 970
Lake Kevinhaven, GU 87401",(343)847-0016x3137,williskayla@example.org,Student,,Gift,<20k,True,85.0,1.0,2021-11-14,China,,,,,,
cda00782-295c-4652-98ec-acdfa68790f9,e68a6a78-121d-4017-a7c3-83a0cfc9d0c5,ca8541e3-c8a4-4bda-b5f0-3c519f145e13,POS,2024-10-22 22:16:36,706.87,GBP,5999,Clothing,debit,3234.43,Visa,**** **** **** 1808,06/30,Wells Fargo,David Hill,f1ab305d-2eb0-4dce-ad83-f6c3450cf6d5,"Ford, Johnson and Chung","{'city': 'New Alfred', 'state': 'MT', 'country': 'UK'}",T6943,chip,POS,"{'latitude': Decimal('-26.3217055'), 'longitude': Decimal('115.665821')}",139134,PIN,,4,approved,,,2.0,,,,7c9d9570-d97b-4826-93e4-3d5a3e5759e9,direct,David Hill,1999-03-08,UK,Passport,bb62ddfa,UK,2033-10-06,"380 Marissa Cliff Suite 970
Lake Kevinhaven, GU 87401",(343)847-0016x3137,williskayla@example.org,Student,,Gift,<20k,True,85.0,1.0,2020-11-14,China,,,,,,
f07648dd-16b1-4e36-89ee-e4263ed6b80d,e68a6a78-121d-4017-a7c3-83a0cfc9d0c5,284a2b1d-bfbc-4873-bf2f-ed662847f6fd,POS,2024-10-22 23:19:21,257.37,GBP,5411,Gas,debit,3608.96,Visa,**** **** **** 3504,01/26,Wells Fargo,David Hill,745a3c66-be5e-4e42-94a5-539b40a9c393,Oliver-Hunt,"{'city': 'Robertbury', 'state': 'WI', 'country': 'UK'}",T1109,NFC,POS,"{'latitude': Decimal('85.9829445'), 'longitude': Decimal('-165.355511')}",861349,PIN,,15,approved,,,2.0,,,,50aa2397-6318-494c-b4b0-d48aff7a6ff3,email,David Hill,1999-03-08,UK,Passport,bb62ddfa,UK,2033-10-06,"380 Marissa Cliff Suite 970
Lake Kevinhaven, GU 87401",(343)847-0016x3137,williskayla@example.org,Student,,Gift,<20k,True,85.0,0.0,2021-11-14,China,,,,,,
a2ffe918-72fd-4329-b50a-33e75ac5005e,e68a6a78-121d-4017-a7c3-83a0cfc9d0c5,ca8541e3-c8a4-4bda-b5f0-3c519f145e13,POS,2024-10-17 03:03:01,498.84,GBP,5921,Grocery,debit,1743.06,Visa,**** **** **** 4564,01/34,Wells Fargo,David Hill,017b12ea-ec51-4c71-bc5a-6191096360f9,"Williams, Carter and Smith","{'city': 'Kellyview', 'state': 'IN', 'country': 'UK'}",T1035,NFC,POS,"{'latitude': Decimal('-68.4530745'), 'longitude': Decimal('49.236791')}",219179,PIN,,4,approved,,,6.0,,,,c428f4d2-420c-4e63-9670-bb209477c1e8,social media,David Hill,1999-03-08,UK,Passport,bb62ddfa,UK,2033-10-06,"380 Marissa Cliff Suite 970
Lake Kevinhaven, GU 87401",(343)847-0016x3137,williskayla@example.org,Student,,Gift,<20k,True,85.0,0.0,2021-11-14,China,,,,,,
897c41ca-500d-4f94-a3ad-983d392fd289,e68a6a78-121d-4017-a7c3-83a0cfc9d0c5,284a2b1d-bfbc-4873-bf2f-ed662847f6fd,POS,2024-10-22 05:39:03,430.03,GBP,5411,Restaurant,debit,3087.37,Visa,**** **** **** 8238,10/34,Wells Fargo,David Hill,fde9e9a8-ee3a-4f4e-ae84-c67bfef827fe,"Yates, Smith and Montgomery","{'city': 'Laurashire', 'state': 'GU', 'country': 'UK'}",T5269,chip,POS,"{'latitude': Decimal('75.3667535'), 'longitude': Decimal('140.941864')}",316736,PIN,,19,approved,,,6.0,,,,751afc5a-ab7c-4b30-8059-62b698aff9ed,direct,David Hill,1999-03-08,UK,Passport,bb62ddfa,UK,2033-10-06,"380 Marissa Cliff Suite 970
Lake Kevinhaven, GU 87401",(343)847-0016x3137,williskayla@example.org,Student,,Gift,<20k,True,85.0,1.0,2019-11-15,China,,,,,,
dcf11446-bf12-40a7-9b6f-442217335efa,e68a6a78-121d-4017-a7c3-83a0cfc9d0c5,ca8541e3-c8a4-4bda-b5f0-3c519f145e13,POS,2024-10-15 05:35:04,492.12,GBP,5812,Electronics,debit,3553.05,Visa,**** **** **** 5845,10/33,Wells Fargo,David Hill,b9d78e10-acbb-4051-b3e9-6ceb6f10f5da,Torres LLC,"{'city': 'Wrightview', 'state': 'MT', 'country': 'UK'}",T2631,swipe,POS,"{'latitude': Decimal('-75.606311'), 'longitude': Decimal('-174.215978')}",623902,PIN,,5,approved,,,7.0,,,,7541061a-1f38-4096-94e3-379aeda6ee91,referral,David Hill,1999-03-08,UK,Passport,bb62ddfa,UK,2033-10-06,"380 Marissa Cliff Suite 970
Lake Kevinhaven, GU 87401",(343)847-0016x3137,williskayla@example.org,Student,,Gift,<20k,True,85.0,2.0,2022-11-14,China,,,,,,
914fd774-5fda-41b0-b289-c92937e14f2a,e68a6a78-121d-4017-a7c3-83a0cfc9d0c5,ca8541e3-c8a4-4bda-b5f0-3c519f145e13,POS,2024-10-27 14:10:26,867.83,GBP,5812,Clothing,debit,1985.55,Visa,**** **** **** 5118,02/25,Wells Fargo,David Hill,277db70b-5b19-43b2-b914-7db85ff7cb24,Nguyen-Rose,"{'city': 'Glennfort', 'state': 'MS', 'country': 'UK'}",T9197,chip,POS,"{'latitude': Decimal('25.6393085'), 'longitude': Decimal('-59.618008')}",868372,PIN,,15,approved,,,7.0,,,,5c93a253-5686-4dca-9571-87aff5247b24,email,David Hill,1999-03-08,UK,Passport,bb62ddfa,UK,2033-10-06,"380 Marissa Cliff Suite 970
Lake Kevinhaven, GU 87401",(343)847-0016x3137,williskayla@example.org,Student,,Gift,<20k,True,85.0,2.0,2020-11-14,China,,,,,,
