transaction_id,customer_id,card_id,transaction_type,transaction_date_time,transaction_amount,currency,mcc,description,account_type,account_balance,card_type,card_number_masked,card_expiration_date,card_issuer,cardholder_name,merchant_id,merchant_name,merchant_location,merchant_terminal_id,payment_method,payment_channel,geolocation,authorization_code,authentication_method,3d_secure_status,fraud_risk_score,transaction_status,failure_reason,exchange_rate,rewards_earned,ip_address,device_id,user_agent,session_id,referral_source,kyc_full_name,kyc_date_of_birth,kyc_nationality,kyc_id_type,kyc_id_number,kyc_id_issuing_country,kyc_id_expiration_date,kyc_address,kyc_phone_number,kyc_email,kyc_occupation,kyc_employer_name,kyc_source_of_funds,kyc_annual_income_range,kyc_pep_status,kyc_aml_risk_score,kyc_closed_false_positive_alerts,kyc_customer_since,kyc_frequent_connection_country,companies_directed,sender_name,sender_account_number,sender_bank,sender_location,source
7520b71f-4d86-4b17-bd67-db8365791587,169a2c08-4c2a-4c3e-b6e7-5b4ef2e0d64b,279d6aad-a0c0-42f5-8c47-3881d83463ed,online,2024-08-27 06:04:53,1837.53,GBP,,Cryptocurrency,,1648.26,,,,,,916cf525-4a9e-4a41-a407-7a7f946bdda6,BitcoinTrade,"{'city': 'Bryceborough', 'state': 'SD', 'country': 'UK'}",,CNP,online,,,,,,approved,,,,,,,,,David Hill,2001-09-12,UK,Passport,8e2faa08,UK,2027-06-23,"PSC 4226, Box 1676
APO AA 19324",(318)788-3024x47108,owentonya@example.com,Student,,Gift,<20k,True,85,13,2023-11-14,China,,,,,,
d7c2746f-0538-4ed6-95a8-ba9c2b6828a2,169a2c08-4c2a-4c3e-b6e7-5b4ef2e0d64b,279d6aad-a0c0-42f5-8c47-3881d83463ed,online,2024-08-17 13:21:14,3082.05,GBP,,Cryptocurrency,,1824.23,,,,,,0b902760-db85-4e31-804b-1fd45d10e977,BitcoinTrade,"{'city': 'Lake Donaldburgh', 'state': 'MH', 'country': 'UK'}",,CNP,online,,,,,,approved,,,,,,,,,David Hill,2001-09-12,UK,Passport,8e2faa08,UK,2027-06-23,"PSC 4226, Box 1676
APO AA 19324",(318)788-3024x47108,owentonya@example.com,Student,,Gift,<20k,True,85,13,2023-11-14,China,,,,,,
127d77ec-07d9-4217-bb91-a1b1e98ea760,169a2c08-4c2a-4c3e-b6e7-5b4ef2e0d64b,279d6aad-a0c0-42f5-8c47-3881d83463ed,POS,2024-09-09 01:14:25,465.36,GBP,5812,Electronics,debit,2813.65,Visa,**** **** **** 4447,10/26,Chase,David Hill,69314b9d-d59b-4e1f-bd17-256946fcbe2b,Mack-Campbell,"{'city': 'South Roger', 'state': 'MN', 'country': 'UK'}",T3182,NFC,POS,"{'latitude': Decimal('-33.7068265'), 'longitude': Decimal('-93.761687')}",913012,PIN,,8.0,approved,,,8.0,,,,c2800f07-4896-4ba4-899c-db3925d85c6d,referral,David Hill,2001-09-12,UK,Passport,8e2faa08,UK,2027-06-23,"PSC 4226, Box 1676
APO AA 19324",(318)788-3024x47108,owentonya@example.com,Student,,Gift,<20k,True,85,13,2023-11-14,China,,,,,,
84885770-20b2-445c-90c6-8291a9d9fc67,169a2c08-4c2a-4c3e-b6e7-5b4ef2e0d64b,bbe45a4a-add0-4247-af51-359ae54e1324,POS,2024-09-02 04:46:54,808.48,GBP,5735,Gas,debit,1193.0,Visa,**** **** **** 6681,06/29,Bank of America,David Hill,14992275-cd5f-448f-9b82-9b1fb246e6d7,"Floyd, Schmidt and Huynh","{'city': 'New Andrew', 'state': 'GU', 'country': 'UK'}",T5540,chip,POS,"{'latitude': Decimal('-68.8849725'), 'longitude': Decimal('-17.593192')}",485196,PIN,,15.0,approved,,,7.0,,,,456f0ef4-10cb-4928-9a43-bd6e549e7ace,social media,David Hill,2001-09-12,UK,Passport,8e2faa08,UK,2027-06-23,"PSC 4226, Box 1676
APO AA 19324",(318)788-3024x47108,owentonya@example.com,Student,,Gift,<20k,True,85,13,2023-11-14,China,,,,,,
cbfd17eb-3d72-4901-b689-15da01c60e33,169a2c08-4c2a-4c3e-b6e7-5b4ef2e0d64b,279d6aad-a0c0-42f5-8c47-3881d83463ed,POS,2024-10-03 12:17:13,788.91,GBP,5735,Grocery,debit,2367.22,Visa,**** **** **** 8251,04/32,Chase,David Hill,568cb43f-c899-445c-ad43-379df56138ef,Hebert Group,"{'city': 'Jenniferburgh', 'state': 'ND', 'country': 'UK'}",T7269,chip,POS,"{'latitude': Decimal('59.5686205'), 'longitude': Decimal('152.427554')}",737016,PIN,,6.0,approved,,,1.0,,,,aec9f51e-fa91-44ed-9102-bb045db5f47d,social media,David Hill,2001-09-12,UK,Passport,8e2faa08,UK,2027-06-23,"PSC 4226, Box 1676
APO AA 19324",(318)788-3024x47108,owentonya@example.com,Student,,Gift,<20k,True,85,13,2023-11-14,China,,,,,,
1977d502-7378-4db9-8731-a3e0c4dc5b75,169a2c08-4c2a-4c3e-b6e7-5b4ef2e0d64b,279d6aad-a0c0-42f5-8c47-3881d83463ed,POS,2024-08-22 00:28:01,797.33,GBP,5921,Electronics,debit,2348.05,Visa,**** **** **** 7126,06/25,Chase,David Hill,029b2c81-ecbc-4ac1-b648-008dcdb2be72,Moore-Cross,"{'city': 'Lake Stephaniestad', 'state': 'AZ', 'country': 'UK'}",T1630,chip,POS,"{'latitude': Decimal('-76.7101805'), 'longitude': Decimal('-101.450455')}",366612,PIN,,9.0,approved,,,1.0,,,,e2f34b29-5865-43f0-b431-7a09269555dd,social media,David Hill,2001-09-12,UK,Passport,8e2faa08,UK,2027-06-23,"PSC 4226, Box 1676
APO AA 19324",(318)788-3024x47108,owentonya@example.com,Student,,Gift,<20k,True,85,13,2023-11-14,China,,,,,,
dd11d335-584c-4d15-8fa8-e337b9b20fd1,169a2c08-4c2a-4c3e-b6e7-5b4ef2e0d64b,279d6aad-a0c0-42f5-8c47-3881d83463ed,POS,2024-07-22 02:30:58,917.11,GBP,5921,Restaurant,debit,2663.06,Visa,**** **** **** 3754,10/32,Chase,David Hill,aec9fb0f-a253-45ad-8fec-7f4273cd638a,Ramsey-Smith,"{'city': 'New Zachary', 'state': 'VI', 'country': 'UK'}",T9113,chip,POS,"{'latitude': Decimal('36.396665'), 'longitude': Decimal('-142.046178')}",946031,PIN,,12.0,approved,,,4.0,,,,56dc15f6-8560-4a77-af56-f15d8a6ac202,direct,David Hill,2001-09-12,UK,Passport,8e2faa08,UK,2027-06-23,"PSC 4226, Box 1676
APO AA 19324",(318)788-3024x47108,owentonya@example.com,Student,,Gift,<20k,True,85,13,2023-11-14,China,,,,,,
252ece73-6e36-4a6d-8796-f590f869c069,169a2c08-4c2a-4c3e-b6e7-5b4ef2e0d64b,279d6aad-a0c0-42f5-8c47-3881d83463ed,POS,2024-07-10 12:03:16,642.36,GBP,5921,Grocery,debit,3484.94,Visa,**** **** **** 7684,01/33,Chase,David Hill,3566eaa4-747c-45ba-a22b-e49123bcb66a,"Spencer, Kidd and Foster","{'city': 'Grantton', 'state': 'WI', 'country': 'UK'}",T8554,chip,POS,"{'latitude': Decimal('20.378238'), 'longitude': Decimal('-114.748487')}",966541,PIN,,10.0,approved,,,2.0,,,,a2aeb704-1406-4878-8306-fc7b3d907edb,referral,David Hill,2001-09-12,UK,Passport,8e2faa08,UK,2027-06-23,"PSC 4226, Box 1676
APO AA 19324",(318)788-3024x47108,owentonya@example.com,Student,,Gift,<20k,True,85,13,2023-11-14,China,,,,,,
c77f70a7-ad26-4ca2-b0e6-89c7dbe8b82e,169a2c08-4c2a-4c3e-b6e7-5b4ef2e0d64b,bbe45a4a-add0-4247-af51-359ae54e1324,POS,2024-10-17 13:53:01,651.82,GBP,5921,Clothing,debit,2463.04,Visa,**** **** **** 9479,12/31,Bank of America,David Hill,7c5217e7-b8d7-45e0-8ef6-f402c959dc7d,"Ortega, Paul and Miller","{'city': 'South Danielle', 'state': 'NJ', 'country': 'UK'}",T1035,NFC,POS,"{'latitude': Decimal('58.3933615'), 'longitude': Decimal('159.878741')}",175424,PIN,,20.0,approved,,,7.0,,,,197cb235-3cff-4b05-b883-e11dac711cfe,referral,David Hill,2001-09-12,UK,Passport,8e2faa08,UK,2027-06-23,"PSC 4226, Box 1676
APO AA 19324",(318)788-3024x47108,owentonya@example.com,Student,,Gift,<20k,True,85,13,2023-11-14,China,,,,,,
3cb2d7aa-bbdb-49b4-ac1c-a3e4ae957d33,169a2c08-4c2a-4c3e-b6e7-5b4ef2e0d64b,279d6aad-a0c0-42f5-8c47-3881d83463ed,POS,2024-09-03 20:15:04,187.18,GBP,5411,Grocery,debit,2547.0,Visa,**** **** **** 2330,03/31,Chase,David Hill,76c67714-268a-4318-bc43-23bff0edb2ed,Williams-Schmidt,"{'city': 'Ricardoborough', 'state': 'CT', 'country': 'UK'}",T8293,swipe,POS,"{'latitude': Decimal('-79.925786'), 'longitude': Decimal('72.992433')}",617542,PIN,,11.0,approved,,,0.0,,,,4e0a16fd-f1f1-41f9-89d6-a7d59951397e,referral,David Hill,2001-09-12,UK,Passport,8e2faa08,UK,2027-06-23,"PSC 4226, Box 1676
APO AA 19324",(318)788-3024x47108,owentonya@example.com,Student,,Gift,<20k,True,85,13,2023-11-14,China,,,,,,
